,didok,parkrail_anzahl,parkrail_preis_tag,parkrail_preis_monat,parkrail_preis_jahr,parkrail_pflichtig_zeit1,parkrail_pflichtig_zeit2,parkrail_pflichtig_zeit3,parkrail_bemerkung,railtaxitext,railtaxiinfo,mietvelo_bezeichnung,mietvelo_anzahl,mietvelo_bemerkung,veloparking_status_d,veloparking_bemerkung_d,veloparking_abschliessbar,veloparking_abschliessbar_text,carsharing_standort_bezeichnung,parkrail_app,parkrail_webshop,parkrail_lokal,parkrail_automat,bpuic,bezeichnung_offiziell,abkuerzung,lod,tu_nummer,meteo,plz,geopos.lon,geopos.lat,train_station_ids
0,10,,,,,,,,"Private Parkangebote: http://www.parkleitsystem-basel.ch/stadtplan.php<br>
3 E-Ladestationen vorhanden.",Gratisnummer 0800 44 22 66,"Treffpunkt RailTaxi: Ausgang Ost, Wegleitung P+Rail, nach Treppenabgang
Zugehörige Agglomerationsstandorte: Allschwil, Binningen, Birsfelden, Münchenstein, Muttenz, Riehen
698,6208,147.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"3 von 4 Parkkassen sind in Pension. Ihre Nachfolgerin, die P+Rail-App, kann aber noch viel mehr. Jetzt herunterladen: www.sbb.ch/parking <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch",,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,Gemeinde Uzwil,Uzwil Bahnhof,1.0,1.0,0.0,1.0,8506208,Uzwil,UZW,http://lod.opentransportdata.swiss/didok/8506208,11,https://meteo.sbb.ch/?didok=8506208,9240,9.130991819304693,47.43644399907944,/8506208
699,6209,68.0,7.0,70.0,700.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Flawil Bahnhof,1.0,1.0,1.0,1.0,8506209,Flawil,FLA,http://lod.opentransportdata.swiss/didok/8506209,11,https://meteo.sbb.ch/?didok=8506209,9230,9.189785591411312,47.415189383739765,/8506209
700,6210,225.0,8.0,80.0,800.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Parkplätze 4-44 sind nur mit Parktickets aus den Automaten gültig, nicht mit SBB-Parkkarte.<br>
Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch",,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,Reservierbar über Einwohneramt Gossau: 071 388 43 20,Gossau (SG) Bahnhof,1.0,1.0,0.0,1.0,8506210,Gossau SG,GSS,http://lod.opentransportdata.swiss/didok/8506210,11,https://meteo.sbb.ch/?didok=8506210,9200,9.253050693333575,47.41183157854834,/8506210
701,6211,16.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8506211,Arnegg,ARN,http://lod.opentransportdata.swiss/didok/8506211,11,https://meteo.sbb.ch/?didok=8506211,9212,9.252025001959556,47.44200164726959,/8506211
702,6212,6.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,1.0,1.0,8506212,Hauptwil,HPT,http://lod.opentransportdata.swiss/didok/8506212,11,https://meteo.sbb.ch/?didok=8506212,9213,9.251591533796839,47.47686659343109,/8506212
703,6213,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,Gegen ein Depot,,,,,,8506213,Bischofszell Stadt,BZS,http://lod.opentransportdata.swiss/didok/8506213,11,https://meteo.sbb.ch/?didok=8506213,9220,9.241478562070872,47.4921409087115,/8506213/8506215
704,6214,,,,,,,,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,,,,,,8506214,Sitterdorf,SIT,http://lod.opentransportdata.swiss/didok/8506214,11,https://meteo.sbb.ch/?didok=8506214,8589,9.248996908208717,47.505218446887675,/8506214/8506215
705,6215,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,Gepäckschalter,,,,,,8506215,Bischofszell Nord,BZN,http://lod.opentransportdata.swiss/didok/8506215,11,https://meteo.sbb.ch/?didok=8506215,9220,9.234035276507907,47.50041521492541,/8506215/8506213/8506214
706,6216,16.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,1.0,1.0,8506216,Kradolf,KRA,http://lod.opentransportdata.swiss/didok/8506216,11,https://meteo.sbb.ch/?didok=8506216,9214,9.201575060489997,47.52472243740581,/8506216
707,6217,43.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8506217,Sulgen,SLG,http://lod.opentransportdata.swiss/didok/8506217,11,https://meteo.sbb.ch/?didok=8506217,8583,9.183694438911537,47.53880402551589,/8506217
708,6300,7.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.",Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,St. Gallen Winkeln Bahnhof,1.0,1.0,0.0,1.0,8506300,St Gallen Winkeln,SGWI,http://lod.opentransportdata.swiss/didok/8506300,11,https://meteo.sbb.ch/?didok=8506300,9015,9.300860291345863,47.4039294110594,/8506300
709,6301,8.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,St. Gallen Bruggen Bahnhof,1.0,1.0,1.0,1.0,8506301,St Gallen Bruggen,SGBR,http://lod.opentransportdata.swiss/didok/8506301,11,https://meteo.sbb.ch/?didok=8506301,9014,9.329654928146939,47.407202852071684,/8506301/8506392
710,6302,39.0,15.0,150.0,1500.0,,,,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1.0,Velostation https://www.velostation.ch/velostationen/st-gallen-2/,St. Gallen Bahnhof / Fachhochschule,1.0,0.0,1.0,1.0,8506302,St Gallen,SG,http://lod.opentransportdata.swiss/didok/8506302,11,https://meteo.sbb.ch/?didok=8506302,9000,9.369896662720434,47.42317894990205,/8506302/8506270/8506358/8519306
711,6303,42.0,8.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. <br> Aufgrund von Bauarbeiten werden 18 Parkplätze ab 1. September 2021 bis voraussichtlich 2023 gesperrt. <br>  Zusätzlich zu den 30 Parkplätzen am Bahnhof stehen auf der Lindentalstrasse 9 Plätze zur Verfügung, wo Fahrzeuge mit SBB Parkkarte abgestellt werden können.  <br>  <br> Achtung: Während der Olma stehen diese 9 Plätze nicht zur Verfügung.",Gratisnummer 0800 44 22 66,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,St. Gallen St. Fiden Bahnhof,1.0,0.0,0.0,1.0,8506303,St Gallen St Fiden,SGF,http://lod.opentransportdata.swiss/didok/8506303,11,https://meteo.sbb.ch/?didok=8506303,9000,9.393443802223938,47.434540382472306,/8506303/8518100/8506359/8506361
712,6304,8.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8506304,Mörschwil,MOER,http://lod.opentransportdata.swiss/didok/8506304,11,https://meteo.sbb.ch/?didok=8506304,9402,9.414383541580694,47.47477145734554,/8506304
713,6305,18.0,6.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Goldach Bahnhof,1.0,1.0,0.0,1.0,8506305,Goldach,GOL,http://lod.opentransportdata.swiss/didok/8506305,11,https://meteo.sbb.ch/?didok=8506305,9403,9.466996927361095,47.47379815015066,/8506305
714,6306,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,,,,,8506306,Rorschach Hafen,RSHF,http://lod.opentransportdata.swiss/didok/8506306,11,https://meteo.sbb.ch/?didok=8506306,9400,9.492923293623765,47.47858991837835,/8506306/8506322/8506311
715,6307,22.0,0.0,0.0,0.0,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,0.0,0.0,0.0,0.0,8506307,Horn,HN,http://lod.opentransportdata.swiss/didok/8506307,11,https://meteo.sbb.ch/?didok=8506307,9326,9.463387883336724,47.49317998027556,/8506307
716,6308,22.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Arbon Bahnhof,1.0,1.0,0.0,1.0,8506308,Arbon,ARB,http://lod.opentransportdata.swiss/didok/8506308,11,https://meteo.sbb.ch/?didok=8506308,9320,9.433358582621892,47.51058773297893,/8506308/8516271/8516270
717,6309,10.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8506309,Egnach,EGN,http://lod.opentransportdata.swiss/didok/8506309,11,https://meteo.sbb.ch/?didok=8506309,9322,9.383017484104615,47.54399130382672,/8506309/8506398
718,6311,55.0,5.0,50.0,500.0,,,,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.",,,Comfortbike,4.0,Selbstbedienungs-Station Velobezug / Rückgabe siehe Service / Öffnungszeiten,Immer genügend Veloabstellplätze verfügbar,,0.0,,Rorschach Bahnhof,1.0,1.0,0.0,1.0,8506311,Rorschach,RS,http://lod.opentransportdata.swiss/didok/8506311,11,https://meteo.sbb.ch/?didok=8506311,9400,9.505141287395228,47.47800197542581,/8506311/8506278/8506306/8506322/8506400
721,6312,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,,,,,8506312,Staad SG,STA,http://lod.opentransportdata.swiss/didok/8506312,11,https://meteo.sbb.ch/?didok=8506312,9422,9.535528813338795,47.480688525729725,/8506312/8506352/8506400/8506278
722,6313,107.0,5.0,50.0,500.0,,,,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,,0.0,0.0,0.0,0.0,8506313,Rheineck,RCK,http://lod.opentransportdata.swiss/didok/8506313,11,https://meteo.sbb.ch/?didok=8506313,9424,9.59091263503288,47.46688593389784,/8506313/8506351
723,6314,80.0,7.0,70.0,700.0,,,,"Parkhaus privat <br> Verkauf Monatskarten mit QR-Code im Reisezentrum St. Margrethen, ausschliesslich an Inhaber von öV-Monats- oder Jahresabos.<br> Weitere Parkplätze befinden sich im Parkhaus der Mineralheilbad St. Margrethen Betriebs AG: https://www.mineralheilbad.ch/wp-content/uploads/2023/02/SBB_Angebot_Parking.pdf",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,St. Margrethen Bahnhof,0.0,0.0,1.0,0.0,8506314,St Margrethen SG,SMG,http://lod.opentransportdata.swiss/didok/8506314,11,https://meteo.sbb.ch/?didok=8506314,9430,9.638261920244416,47.45321599373094,/8506314
724,6316,20.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,,,1.0,1.0,1.0,1.0,8506316,Au SG,AUSG,http://lod.opentransportdata.swiss/didok/8506316,11,https://meteo.sbb.ch/?didok=8506316,9434,9.641259107516396,47.436115820448116,/8506316
725,6317,80.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,Heerbrugg Bahnhof,1.0,1.0,1.0,1.0,8506317,Heerbrugg,HEBG,http://lod.opentransportdata.swiss/didok/8506317,11,https://meteo.sbb.ch/?didok=8506317,9435,9.62724882819775,47.41039250657922,/8506317
726,6318,20.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Rebstein Bahnhof Rebstein-Marbach,1.0,1.0,0.0,1.0,8506318,Rebstein-Marbach,REB,http://lod.opentransportdata.swiss/didok/8506318,11,https://meteo.sbb.ch/?didok=8506318,9445,9.586754094447363,47.3926400211565,/8506318
727,6319,58.0,,,,,,,Gebührenpflichtige Anlage auf Gemeindegebiet.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,,0.0,0.0,1.0,0.0,8506319,Altstätten SG,ALT,http://lod.opentransportdata.swiss/didok/8506319,11,https://meteo.sbb.ch/?didok=8506319,9450,9.556519883564427,47.374234807062585,/8506319/8506379
728,6322,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,,,,,8506322,Rorschach Stadt,RSST,http://lod.opentransportdata.swiss/didok/8506322,11,https://meteo.sbb.ch/?didok=8506322,9400,9.489363708478669,47.47559232616201,/8506322/8506306/8506311
729,7000,500.0,,,,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Private Parkangebote, keine Jahreskarten erhältlich.",Gratisnummer 0800 44 22 66,"RailTaxi Treffpunkt: auf der Bahnhofvorfahrt,  zwischen Kurzzeitparking und Taxi-Zone
Zugehörige Agglomerationsstandorte: Bern, Gümligen, Ittigen, Köniz, Muri, Ostermundigen, Zollikofen
Partner: Bären-Taxi, Bern und NOVA-Taxi AG, Bern",,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1.0,Velostation https://www.velostation.ch/velostationen/bern-6/,Bern Bahnhof,0.0,0.0,1.0,0.0,8507000,Bern,BN,http://lod.opentransportdata.swiss/didok/8507000,11,https://meteo.sbb.ch/?didok=8507000,3011,7.439130889923935,46.948832290498416,/8507000
730,7003,23.0,6.0,60.0,600.0,,,,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.",Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,0.0,8507003,Gümligen,GUE,http://lod.opentransportdata.swiss/didok/8507003,11,https://meteo.sbb.ch/?didok=8507003,3073,7.505504796286874,46.93432191878634,/8507003
731,7005,39.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Rubigen Bahnhof,1.0,1.0,0.0,0.0,8507005,Rubigen,RUB,http://lod.opentransportdata.swiss/didok/8507005,11,https://meteo.sbb.ch/?didok=8507005,3113,7.545368360419764,46.899169737980515,/8507005
732,7006,74.0,6.0,60.0,600.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,Münsingen Bahnhof,1.0,1.0,0.0,1.0,8507006,Münsingen,MS,http://lod.opentransportdata.swiss/didok/8507006,11,https://meteo.sbb.ch/?didok=8507006,3110,7.559442396023067,46.873354149934194,/8507006
733,7007,42.0,4.0,40.0,400.0,06.00 - 24.00,06.00 - 24.00,06.00 - 24.00,"Diese Parkkasse geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Wichtrach Bahnhof,1.0,1.0,1.0,0.0,8507007,Wichtrach,WCH,http://lod.opentransportdata.swiss/didok/8507007,11,https://meteo.sbb.ch/?didok=8507007,3114,7.568855806828147,46.84161208605265,/8507007
734,7008,73.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,0.0,1.0,0.0,8507008,Kiesen,KI,http://lod.opentransportdata.swiss/didok/8507008,11,https://meteo.sbb.ch/?didok=8507008,3629,7.575501284899162,46.81894382308368,/8507008
735,7009,62.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Aufgrund von Bauarbeiten eingeschränktes Platzangebot von September 2023 - Mai 2024. Kostenpflichtige Ersatzparkplätze befinden sich auf der Seite Gleis 3, neben der Rollhockeyhalle. <br> Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,,1.0,0.0,1.0,0.0,8507009,Uttigen,UTI,http://lod.opentransportdata.swiss/didok/8507009,11,https://meteo.sbb.ch/?didok=8507009,3628,7.582630437544529,46.794310517855656,/8507009
736,7100,129.0,20.0,80.0,800.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,Weitere Parkplätze an der Mönchstrasse. Preis pro Stunde 1.- CHF. Bezahlung an der Parkuhr vor Ort. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch,Gratisnummer 0800 44 22 66,"Treffpunkt RailTaxi: bei Gleis 1 Rampenende, vis à vis Mc Clean, neben RailLink CarSharing
Einsatzgebiet: Stadt Thun
Partner: Oesch Taxi, Thun",,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1.0,Velostation http://www.velostation.ch/de/velostationen/thun/,Thun Bahnhof,1.0,1.0,1.0,1.0,8507100,Thun,TH,http://lod.opentransportdata.swiss/didok/8507100,11,https://meteo.sbb.ch/?didok=8507100,3600,7.6296058286694795,46.75485273059273,/8507100/8508250
737,8001,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,,,,,8508001,Schönbühl SBB,SCHB,http://lod.opentransportdata.swiss/didok/8508001,11,https://meteo.sbb.ch/?didok=8508001,3322,7.498927865021366,47.01894216934792,/8508001/8508057/8508071/8508056/8508058
738,8003,33.0,7.0,70.0,700.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,0.0,8508003,Hindelbank,HBK,http://lod.opentransportdata.swiss/didok/8508003,11,https://meteo.sbb.ch/?didok=8508003,3324,7.545410600757762,47.04956376075588,/8508003
739,8004,10.0,4.0,40.0,400.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0.0,,,1.0,1.0,0.0,1.0,8508004,Lyssach,LYS,http://lod.opentransportdata.swiss/didok/8508004,11,https://meteo.sbb.ch/?didok=8508004,3421,7.581323581830343,47.063760915445286,/8508004
740,8005,155.0,12.0,80.0,800.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch,Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte:Kirchberg, Oberburg, Wynigen (ohne Zuschlag nur wenn Richtung Burgdorf).

RailTaxi Partner: Aemme-Taxi",Elektrovelo,50.0,Velostation: 034 423 42 46 oder unter www.rentabike.ch,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1.0,Velostation https://www.velostation.ch/velostationen/burgdorf/,Burgdorf Bahnhof,1.0,1.0,1.0,0.0,8508005,Burgdorf,BDF,http://lod.opentransportdata.swiss/didok/8508005,11,https://meteo.sbb.ch/?didok=8508005,3400,7.621694473552613,47.06070072639059,/8508005/8508081/8508083
743,8006,50.0,0.0,0.0,0.0,,,,Gemeindeanlage (Gratisparkplätze).,Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,0.0,0.0,0.0,0.0,8508006,Wynigen,WY,http://lod.opentransportdata.swiss/didok/8508006,11,https://meteo.sbb.ch/?didok=8508006,3472,7.663506863498609,47.10517483137681,/8508006
744,8008,99.0,10.0,70.0,700.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,Ab 1. März 2023 bis voraussichtlich Ende 2024 sind die P+Rail Parkplätze beim Bahnhof wegen Bauarbeiten teilweise gesperrt. Bitte benutzen Sie während dieser Zeit die provisorischen Parkplätze an der Lagerstrasse und an der Güterstrasse.,,,,,,Immer genügend Veloabstellplätze verfügbar,,1.0,Gepäckschalter,Herzogenbuchsee Bahnhof,1.0,1.0,1.0,1.0,8508008,Herzogenbuchsee,HB,http://lod.opentransportdata.swiss/didok/8508008,11,https://meteo.sbb.ch/?didok=8508008,3360,7.700958268527941,47.188086128257765,/8508008
745,8100,93.0,13.0,80.0,800.0,07.00 - 19.00,07.00 - 19.00,07.00 - 19.00,Aufgrund einer Baustelle ist die P+Rail-Anlage ab 3.1.2023-Ende 2024 gesperrt. Die Ersatzparkplätze befinden sich an der Murgenthalstrasse und sind mit dem üblichen P+Rail-Sortiment zugänglich. Weitere Infos unter https://www.sbb.ch/langenthal,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1.0,Velostation https://www.velostation.ch/de/velostationen/langenthal/,Langenthal Süd Bahnhof,1.0,1.0,1.0,1.0,8508100,Langenthal,LTH,http://lod.opentransportdata.swiss/didok/8508100,11,https://meteo.sbb.ch/?didok=8508100,4900,7.7847151355547215,47.21730287148518,/8508100/8508151/8594258/8508181
748,8101,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,,,,,8508101,Roggwil-Wynau,ROG,http://lod.opentransportdata.swiss/didok/8508101,11,https://meteo.sbb.ch/?didok=8508101,4914,7.81491637782726,47.251639651880225,/8508101/8508162
749,8102,15.0,5.0,50.0,500.0,06.00 - 18.00,06.00 - 18.00,06.00 - 18.01,"Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Tagesparkingtickets können auch am Billettautomaten gekauft werden.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8508102,Murgenthal,MGT,http://lod.opentransportdata.swiss/didok/8508102,11,https://meteo.sbb.ch/?didok=8508102,4853,7.8321059408035305,47.26538126991025,/8508102
750,8103,25.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,,Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,1.0,1.0,8508103,Rothrist,RTR,http://lod.opentransportdata.swiss/didok/8508103,11,https://meteo.sbb.ch/?didok=8508103,4852,7.8793964680403805,47.3064556794499,/8508103
751,8200,40.0,5.0,50.0,500.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,Worb Bahnhof,1.0,1.0,0.0,0.0,8508200,Worb SBB,WB,http://lod.opentransportdata.swiss/didok/8508200,11,https://meteo.sbb.ch/?didok=8508200,3076,7.5648516066213505,46.91522998629464,/8508200
752,8201,12.0,4.0,30.0,300.0,00.00 - 24.00,00.00 - 24.00,00.00 - 24.00,"Diese Parkkasse geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,1.0,0.0,8508201,Tägertschi,TI,http://lod.opentransportdata.swiss/didok/8508201,11,https://meteo.sbb.ch/?didok=8508201,3111,7.580836569598528,46.882286333547356,/8508201
753,8203,26.0,4.0,40.0,400.0,,,,"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking",,,,,,Immer genügend Veloabstellplätze verfügbar,,0.0,,,1.0,1.0,0.0,1.0,8508203,Zäziwil,ZAE,http://lod.opentransportdata.swiss/didok/8508203,11,https://meteo.sbb.ch/?didok=8508203,3532,7.662882111205927,46.8997523119679,/8508203
